2019-06-10 08:48:56.756 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2019-06-10 08:48:56.759 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1560127736758 with initial instances count: 2
2019-06-10 08:48:56.776 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1560127736776, current=UP, previous=STARTING]
2019-06-10 08:48:56.777 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER/hp-PC:member:8762: registering service...
2019-06-10 08:48:56.797 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8762"]
2019-06-10 08:48:56.806 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER/hp-PC:member:8762 - registration status: 204
2019-06-10 08:48:56.811 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-06-10 08:48:56.829 [main] INFO  com.zkt.AppMemberServer - Started AppMemberServer in 11.621 seconds (JVM running for 20.927)
2019-06-10 08:51:36.744 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-06-10 08:55:28.469 [main] INFO  com.zkt.AppMemberServer - No active profile set, falling back to default profiles: default
2019-06-10 08:55:30.018 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8762"]
2019-06-10 08:55:30.032 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-06-10 08:55:30.032 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.39
2019-06-10 08:55:30.207 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-06-10 08:55:31.072 [main] WARN  org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor - The @ConfigurationProperties bean class com.github.tobato.fastdfs.conn.TrackerConnectionManager contains validation constraints but had not been annotated with @Validated.
2019-06-10 08:55:31.072 [main] WARN  org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor - The @ConfigurationProperties bean class com.github.tobato.fastdfs.conn.TrackerConnectionManager contains validation constraints but had not been annotated with @Validated.
2019-06-10 08:55:31.072 [main] WARN  org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor - The @ConfigurationProperties bean class com.github.tobato.fastdfs.conn.TrackerConnectionManager contains validation constraints but had not been annotated with @Validated.
2019-06-10 08:55:32.856 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-06-10 08:55:32.856 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-06-10 08:55:32.860 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-06-10 08:55:32.860 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-06-10 08:55:33.155 [main] WARN  org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor - The @ConfigurationProperties bean class com.github.tobato.fastdfs.conn.TrackerConnectionManager contains validation constraints but had not been annotated with @Validated.
2019-06-10 08:55:33.155 [main] WARN  org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor - The @ConfigurationProperties bean class com.github.tobato.fastdfs.conn.TrackerConnectionManager contains validation constraints but had not been annotated with @Validated.
2019-06-10 08:55:33.155 [main] WARN  org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor - The @ConfigurationProperties bean class com.github.tobato.fastdfs.conn.TrackerConnectionManager contains validation constraints but had not been annotated with @Validated.
2019-06-10 08:55:33.157 [main] WARN  org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor - The @ConfigurationProperties bean class com.github.tobato.fastdfs.conn.TrackerConnectionManager contains validation constraints but had not been annotated with @Validated.
2019-06-10 08:55:33.157 [main] WARN  org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor - The @ConfigurationProperties bean class com.github.tobato.fastdfs.conn.TrackerConnectionManager contains validation constraints but had not been annotated with @Validated.
2019-06-10 08:55:33.157 [main] WARN  org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor - The @ConfigurationProperties bean class com.github.tobato.fastdfs.conn.TrackerConnectionManager contains validation constraints but had not been annotated with @Validated.
2019-06-10 08:55:33.294 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2019-06-10 08:55:33.423 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2019-06-10 08:55:33.423 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2019-06-10 08:55:33.505 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2019-06-10 08:55:33.505 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2019-06-10 08:55:33.710 [main] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-06-10 08:55:33.771 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2019-06-10 08:55:33.772 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2019-06-10 08:55:33.772 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2019-06-10 08:55:33.772 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2019-06-10 08:55:33.772 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2019-06-10 08:55:33.772 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2019-06-10 08:55:33.772 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2019-06-10 08:55:33.960 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2019-06-10 08:55:33.962 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2019-06-10 08:55:33.963 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2019-06-10 08:55:33.965 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1560128133965 with initial instances count: 2
